2000-07-25,0.8308,AAPL
2000-07-26,0.8295,AAPL
2000-07-27,0.8276,AAPL
2000-07-28,0.8254,AAPL
2000-07-31,0.8242,AAPL
2000-08-01,0.8211,AAPL
2000-08-02,0.8177,AAPL
2000-08-03,0.8148,AAPL
2000-08-04,0.8094,AAPL
2000-08-07,0.8024,AAPL
2000-08-08,0.7946,AAPL
2000-08-09,0.7858,AAPL
2000-08-10,0.779,AAPL
2000-08-11,0.7713,AAPL
2000-08-14,0.7627,AAPL
2000-08-15,0.7546,AAPL
2000-08-16,0.7514,AAPL
2000-08-17,0.7486,AAPL
2000-08-18,0.7458,AAPL
2000-08-21,0.7472,AAPL
2000-08-22,0.7485,AAPL
2000-08-23,0.7517,AAPL
2000-08-24,0.7549,AAPL
2000-08-25,0.7614,AAPL
2000-08-28,0.7669,AAPL
2000-08-29,0.7745,AAPL
2000-08-30,0.7839,AAPL
2000-08-31,0.7938,AAPL
2000-09-01,0.8061,AAPL
2000-09-05,0.8173,AAPL
2000-09-06,0.8262,AAPL
2000-09-07,0.8373,AAPL
2000-09-08,0.846,AAPL
2000-09-11,0.8542,AAPL
2000-09-12,0.8624,AAPL
2000-09-13,0.8711,AAPL
2000-09-14,0.8775,AAPL
2000-09-15,0.8804,AAPL
2000-09-18,0.8886,AAPL
2000-09-19,0.8958,AAPL
2000-09-20,0.903,AAPL
2000-09-21,0.9048,AAPL
2000-09-22,0.9018,AAPL
2000-09-25,0.8993,AAPL
2000-09-26,0.8942,AAPL
2000-09-27,0.8864,AAPL
2000-09-28,0.8818,AAPL
2000-09-29,0.8548,AAPL
2000-10-02,0.8247,AAPL
2000-10-03,0.794,AAPL
2000-10-04,0.7673,AAPL
2000-10-05,0.7367,AAPL
2000-10-06,0.7086,AAPL
2000-10-09,0.6804,AAPL
2000-10-10,0.6522,AAPL
2000-10-11,0.6227,AAPL
2000-10-12,0.5945,AAPL
2000-10-13,0.5691,AAPL
2000-10-16,0.539,AAPL
2000-10-17,0.5085,AAPL
2000-10-18,0.4771,AAPL
2000-10-19,0.4482,AAPL
2000-10-20,0.4232,AAPL
2000-10-23,0.3978,AAPL
2000-10-24,0.3728,AAPL
2000-10-25,0.3495,AAPL
2000-10-26,0.3226,AAPL
2000-10-27,0.3171,AAPL
2000-10-30,0.3133,AAPL
2000-10-31,0.3112,AAPL
2000-11-01,0.3088,AAPL
2000-11-02,0.309,AAPL
2000-11-03,0.3091,AAPL
2000-11-06,0.3088,AAPL
2000-11-07,0.3092,AAPL
2000-11-08,0.3095,AAPL
2000-11-09,0.3097,AAPL
2000-11-10,0.3074,AAPL
2000-11-13,0.3057,AAPL
2000-11-14,0.3058,AAPL
2000-11-15,0.3056,AAPL
2000-11-16,0.3057,AAPL
2000-11-17,0.3049,AAPL
2000-11-20,0.3038,AAPL
